Commit Sha;Date;Author;Referenced Ticket;Version;Committed Files
1dde3e519;2012-05-26;AUTHOR=Sijie Guo;MES=BOOKKEEPER-258: CompactionTest failed (ivank via sijie);2;4
bfd09dd0b;2012-05-29;AUTHOR=Flavio Paiva Junqueira;MES=BOOKKEEPER-269: Review documentation for hedwig console client (sijie via fpj);2;0
0cb40cf90;2012-05-29;AUTHOR=Flavio Paiva Junqueira;MES=BOOKKEEPER-270: Review documentation on bookie cookie (ivank via fpj);2;0
f97ac5b41;2012-05-29;AUTHOR=Flavio Paiva Junqueira;MES=BOOKKEEPER-270: Review documentation on bookie cookie (ivank via fpj);2;0
887546e79;2012-05-29;AUTHOR=Flavio Paiva Junqueira;MES=BOOKKEEPER-271: Review documentation for message bounding (ivank via fpj);2;1
d68727ddd;2012-05-30;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-273: LedgerHandle.deleteLedger() should be idempotent (Matteo Merli via ivank);2;1
10b9c5b40;2012-06-05;AUTHOR=Sijie Guo;MES=BOOKKEEPER-281: BKClient is failing when zkclient connection delays (ivank via sijie);2;6
a788614f5;2012-06-05;AUTHOR=Sijie Guo;MES=BOOKKEEPER-279: LocalBookKeeper is failing intermittently due to zkclient connection establishment delay (Rakesh R via sijie);2;1
27b6dd6a4;2012-06-05;AUTHOR=Sijie Guo;MES=BOOKKEEPER-285: TestZkSubscriptionManager quits due to NPE, so other tests are not run in hedwig server. (sijie);2;1
25552d910;2012-06-05;AUTHOR=Sijie Guo;MES=BOOKKEEPER-286: Compilation warning (ivank via sijie);2;0
d5caab3aa;2012-06-06;AUTHOR=Sijie Guo;MES=BOOKKEEPER-287: NoSuchElementException in LedgerCacheImpl (sijie);2;2
0a3ea6222;2012-06-07;AUTHOR=Sijie Guo;MES=BOOKKEEPER-288: NOTICE files don't have the correct year (ivank via sijie);2;0
863f32a8e;2012-06-12;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-289: mvn clean doesn't remove test output files (sijie via ivank);2;2
aa7f37c60;2012-06-12;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-274: Hedwig cpp client library should not link to cppunit which is just used for test. (sijie via ivank);2;0
a2cd98994;2012-06-13;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-183: Provide tools to read/check data files in bookie server (sijie via ivank);2;12
9472fae87;2012-06-18;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-298: We run with preferIPv4Stack in the scripts but not in the tests (ivank);3;0
297eb7454;2012-06-19;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-203: improve ledger manager interface to remove zookeeper dependency on metadata operations. (sijie via ivank);3;45
187288778;2012-06-19;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-292: Test backward compatibility automatically between versions. (ivank);3;1
d193780cc;2012-06-27;AUTHOR=Sijie Guo;MES=BOOKKEEPER-307: BookieShell introduces 4 findbugs warnings (ivank via sijie);3;2
744edf073;2012-06-27;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-303: LedgerMetadata should serialized using protobufs (ivank);3;11
4d15e5675;2012-06-28;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-302: No more messages delivered when hub server scans messages over two ledgers. (sijie via ivank);3;2
441bf6508;2012-06-28;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-322: New protobufs generates findbugs errors (ivank);3;1
de432058b;2012-06-29;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-280: LedgerHandle.addEntry() should return an entryId (mmerli via ivank);3;2
18f5927a2;2012-07-04;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-320: Let hedwig cpp client could publish messages using Message object instead of string. (jiannan via ivank);3;0
763479b6f;2012-07-04;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-324: Flakeyness in LedgerCreateDeleteTest (ivank);3;2
6b249579f;2012-07-05;AUTHOR=Sijie Guo;MES=BOOKKEEPER-318: Spelling mistake in MultiCallback log message. (surendra via sijie);3;1
db71147d9;2012-07-05;AUTHOR=Sijie Guo;MES=BOOKKEEPER-296: It's better provide stop script for bookie (nijel via sijie);3;0
09e5d1802;2012-07-05;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-294: Not able to start the bookkeeper before the ZK session timeout. (rakeshr via ivank);3;4
fbcc0b583;2012-07-09;AUTHOR=Sijie Guo;MES=BOOKKEEPER-328: Bookie DeathWatcher is missing thread name (Rakesh via sijie);3;1
c2efd0a48;2012-07-11;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-250: Need a ledger manager like interface to manage metadata operations in Hedwig (sijie via ivank);3;25
0e06ddeb7;2012-07-11;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-329: provide stop scripts for hub server (sijie via ivank);3;0
51ca99b87;2012-07-16;AUTHOR=Sijie Guo;MES=BOOKKEEPER-310: Changes in hedwig server to support JMS spec (ivank via sijie);3;0
e60f54293;2012-07-17;AUTHOR=Sijie Guo;MES=BOOKKEEPER-306: Change C++ client to use gtest for testing (ivank via sijie) (fix wrong entry in CHANGES.txt);3;0
f13b9f4e2;2012-07-18;AUTHOR=Sijie Guo;MES=BOOKKEEPER-2: bookkeeper does not put enough meta-data in to do recovery properly (ivank via sijie);3;9
df619306c;2012-07-23;AUTHOR=Flavio Paiva Junqueira;MES=BOOKKEEPER-327: System.currentTimeMillis usage in BookKeeper (uma via fpj);3;11
051320f21;2012-07-26;AUTHOR=Sijie Guo;MES=BOOKKEEPER-349: Entry logger should close all the chennels which are there in Map, instead of closing only current channel. (umamaheswararao via sijie);3;1
6e33b2519;2012-07-26;AUTHOR=Sijie Guo;MES=BOOKKEEPER-317: Exceptions for replication (ivank via sijie);3;1
3de1c6668;2012-07-26;AUTHOR=Sijie Guo;MES=BOOKKEEPER-330: System.currentTimeMillis usage in Hedwig (uma via sijie);3;17
46a2663a8;2012-07-27;AUTHOR=Flavio Paiva Junqueira;MES=BOOKKEEPER-352: Should not use static ServerStats/BKStats instance in TestServerStats/TestBKStats (sijie via fpj);3;2
0092518bb;2012-07-30;AUTHOR=Sijie Guo;MES=BOOKKEEPER-331: Let hedwig support returning message seq id for publish requests. (Mridul via sijie);3;28
4088f7ac7;2012-08-03;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-343: Failed to register hedwig JMX beans in test cases (sijie via ivank);3;3
41b399cd2;2012-08-06;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-339: Let hedwig cpp client support returning message seq id for publish requests. (sijie via ivank);3;0
4d9f3d32a;2012-08-06;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-259: Create a topic manager using versioned write for leader election (sijie via ivank);3;19
5c59fa532;2012-08-06;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-340: Test backward compatibility for hedwig between different versions. (sijie via ivank);3;1
ec17d0be6;2012-08-09;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-191: Hub server should change ledger to write, so consumed messages have chance to be garbage collected. (sijie via ivank);3;3
391f92468;2012-08-13;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-326: DeadLock during ledger recovery (rakeshr via ivank);3;2
74e097e0b;2012-08-14;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-246: Recording of underreplication of ledger entries (ivank);3;9
f4daacff8;2012-08-17;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-338: Create Version.NEW and Version.ANY static instances of Version so that were not passing around nulls (sijie via ivank);3;11
fbba5c913;2012-08-17;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-247: Detection of under replication (ivank);3;5
bb0888aca;2012-08-17;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-283: Improve Hedwig Console to use Hedwig Metadata Manager. (sijie via ivank);3;7
14e23b6d9;2012-08-17;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-332: Add SubscriptionPreferences to record all preferences for a subscription (sijie via ivank);3;15
45034f5f4;2012-08-17;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-332: Add SubscriptionPreferences to record all preferences for a subscription (sijie via ivank) [missing files];3;1
be94b88ea;2012-08-17;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-372: Check service name in bookie start/stop script. (nijel via ivank);3;0
89e1c0913;2012-08-19;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-299: Provide LedgerFragmentReplicator which should replicate the fragments found from LedgerChecker (umamahesh via ivank);3;3
c0746ba1c;2012-08-21;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-354: [BOOKKEEPER-296] [Documentation] Modify the bookkeeper start script and document the bookkeeper stop command in bookkeeperConfig.xml (Kiran BC via ivank);3;0
b3331cbc5;2012-08-24;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-378: ReplicationWorker may not get ZK watcher notification on UnderReplication ledger lock deletion. (umamaheswararao & ivank via ivank);3;2
97c76a36d;2012-08-24;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-248: Rereplicating of under replicated data (umamahesh via ivank);3;5
621ace8d9;2012-08-27;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-380: ZkLedgerUnderreplicationManager.markLedgerUnderreplicated() is adding duplicate missingReplicas while multiple bk failed for the same ledger (rakeshr via ivank);3;2
8e9a19f76;2012-08-27;AUTHOR=Sijie Guo;MES=BOOKKEEPER-381: ReadLastConfirmedOp's Logger class name is wrong (surendra via sijie);3;1
c59b3d2e4;2012-08-27;AUTHOR=Sijie Guo;MES=BOOKKEEPER-382: space missed at concatenations in GarbageCollectorThread logging (Brahma via sijie);3;1
d930b579a;2012-08-27;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-304: Prepare bookie vs ledgers cache and will be used by the Auditor (rakeshr via ivank);3;3
6b44bc232;2012-08-27;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-272: Provide automatic mechanism to know bookie failures (rakeshr via ivank);3;4
6379ae858;2012-08-27;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-333: server-side message filter (sijie via ivank);3;22
cb8415d5d;2012-08-28;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-337: Add entry fails with MetadataVersionException when last ensemble has morethan one bookie failures (rakeshr via ivank);3;2
06f8f9307;2012-08-28;AUTHOR=Sijie Guo;MES=BOOKKEEPER-376: LedgerManagers should consider 'underreplication' node as a special Znode (Uma via sijie);3;5
fbfd10fa9;2012-08-28;AUTHOR=Sijie Guo;MES=BOOKKEEPER-371: NPE in hedwig hub client causes hedwig hub to shut down. (Aniruddha via sijie);3;7
9fcb7c0cd;2012-08-31;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-384: Clean up LedgerManagerFactory and LedgerManager usage in tests (rakeshr via ivank);3;2
2ffc123e5;2012-09-03;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-334: client-side message filter for java client. (sijie via ivank);3;17
d169f8843;2012-09-03;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-335: client-side message filter for cpp client. (sijie via ivank);3;0
504369377;2012-09-03;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-385: replicateLedgerFragment should throw Exceptions in error conditions (umamahesh via ivank);3;3
800fe7de4;2012-09-04;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-386: It should not be possible to replicate a ledger fragment which is at the end of an open ledger (ivank & umamahesh via ivank);3;6
64fa78224;2012-09-07;AUTHOR=Sijie Guo;MES=BOOKKEEPER-394: CompositeException message is not useful (Stu Hood via sijie);3;1
0eee9e5cd;2012-09-07;AUTHOR=Sijie Guo;MES=BOOKKEEPER-300: Create Bookie format command (Vinay via sijie);3;18
3d036b0bf;2012-09-07;AUTHOR=Sijie Guo;MES=BOOKKEEPER-395: HDFS dep transitively depends on a busted pom (Stu Hood via sijie);3;0
06b509694;2012-09-07;AUTHOR=Sijie Guo;MES=BOOKKEEPER-387: BookKeeper Upgrade is not working. (surendra via sijie);3;2
6f364a214;2012-09-07;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-383: NPE in BookieJournalTest  (sijie via ivank);3;3
26671da54;2012-09-11;AUTHOR=Sijie Guo;MES=BOOKKEEPER-396: Compilation issue in TestClient.java of BenchMark ( showing this in eclipse) (umamahesh via sijie);3;1
e353a8f93;2012-09-12;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-208: Separate write quorum from ack quorum (ivank);3;19
420a6e5e6;2012-09-12;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-325: Delay the replication of a ledger if RW found that its last fragment is in underReplication. (umamahesh via ivank);3;5
6bffc3245;2012-09-13;AUTHOR=Sijie Guo;MES= BOOKKEEPER-392: Racey ConcurrentMap usage in java hedwig-client (Stu Hood via sijie);3;6
4f2b11213;2012-09-14;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-403: ReReadMetadataCb is not executed in the thread responsible for that ledger (ivank);3;5
ec977dbe1;2012-09-14;AUTHOR=Sijie Guo;MES=BOOKKEEPER-32: Clean up LOG.debug statements (Stu Hood via sijie);3;39
820ce5949;2012-09-14;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-252: Hedwig: provide a subscription mode to kill other subscription channel when hedwig client is used as a proxy-style server. (sijie via ivank);3;18
53d3fbf26;2012-09-19;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-405: Let's add Thread name for ReplicationWorker thread. (umamahesh via ivank);3;1
00341197b;2012-09-21;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-388: Document bookie format command (vinayrpet via ivank);3;0
cf414cc06;2012-09-21;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-388: Document bookie format command (kiran_bc via ivank) [Corrected CHANGES.txt];3;0
881cda5c8;2012-09-26;AUTHOR=Sijie Guo;MES=BOOKKEEPER-397: Make the hedwig client in RegionManager configurable. (Aniruddha via sijie);3;3
eba338eb3;2012-09-26;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-364: re-factor hedwig java client to support both one-subscription-per-channel and multiplex-subscriptions-per-channel. (sijie via ivank);3;31
853ac6bf0;2012-10-01;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-143: Add SSL support for hedwig cpp client (sijie via ivank);3;0
24fb0bca0;2012-10-04;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-278: Ability to disable auto recovery temporarily (rakeshr via ivank);3;7
f57cbe507;2012-10-04;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-367: Server-Side Message Delivery Flow Control (sijie via ivank);3;11
ba01aed27;2012-10-04;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-319: Manage auditing and replication processes (Vinay via ivank);3;4
e2487b794;2012-10-05;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-315: Ledger entries should be replicated sequentially instead of parallel. (umamahesh via ivank);3;7
c4519d96d;2012-10-10;AUTHOR=Sijie Guo;MES=BOOKKEEPER-415: Rename DeliveryThrottle to MessageWindowSize (ivank via sijie);3;7
ce0e7b207;2012-10-10;AUTHOR=Sijie Guo;MES=BOOKKEEPER-413: Hedwig C++ client: Rename RUN_AS_SSL_MODE to SSL_ENABLED (ivank via sijie);3;0
de64ff31f;2012-10-10;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-418: Store hostname of locker in replication lock (ivank);3;2
bf3d55f0c;2012-10-16;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-417: Hierarchical zk underreplication manager should clean up its hierarchy when done to allow for fast acquisition of underreplicated entries (ivank);3;3
2385d7a70;2012-10-16;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-436: Journal#rollLog may leak file handler (umamahesh via ivank);3;1
cb0595452;2012-10-17;AUTHOR=Flavio Paiva Junqueira;MES=BOOKKEEPER-422: Simplify AbstractSubscriptionManager (stu via fpj);3;1
5f9f6ef07;2012-10-18;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-369: re-factor hedwig cpp client to provide better interface to support both one-subscription-per-channel and multiple-subscriptions-per-channel. (sijie via ivank);3;0
